[2025-09-01][18:30:57][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BiteBloodJuicy_ZA01.34.wav | Genre: [genre:sound-design:horror] | Mood: [mood:creepy, mood:gruesome] | Occasion: [occasion:horror, occasion:jump-scare] | Keywords: [keyword:sfx:bite, keyword:sfx:blood] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVPassBy_BW.62680.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-ambience] | Keywords: [keyword:sfx:car-passby, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVRadioButton_BW.62681.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:button, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVRadioButton_BW.62682.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:button, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVRadioVolume_BW.62683.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:volume, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVRadioVolume_BW.62684.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:volume, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVRearCoverIn_BW.62686.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:cover, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVRearCoverOut_BW.62685.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:cover, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustAutomatic_BW.6.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:seat, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustAutomatic_BW_1.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:seat, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustAutomatic_BW_2.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:seat, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustAutomatic_BW_3.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:seat, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustAutomatic_BW_4.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:seat, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustAutomatic_BW_5.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:seat, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustAutomatic_BW_6.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:seat, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustAutomatic_BW_7.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:seat, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustAutomatic_BW_8.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-operation] | Keywords: [keyword:sfx:seat, keyword:tech:car] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustManual_BW.6269.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustManual_BW.6270.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustManual_BW.62_1.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustManual_BW.62_2.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustManual_BW.62_3.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustManual_BW.62_4.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustManual_BW.62_5.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustManual_BW.62_6.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustManual_BW.62_7.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatAdjustManual_BW.62_8.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatBeltOut_BW.62704.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSeatBeltOut_BW.62705.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleAway_BW.53489.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleOff_BW.62709.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleOff_BW.62710.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleOff_BW.62723.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleOff_BW.62725.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleOff_BW.62724.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleOff_BW.62726.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleOff_BW.62727.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleOff_BW.62728.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleOff_BW.62729.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleOff_BW.62730.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleOff_BW.62731.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleOff_BW.62732.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleOff_BW.62733.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleRevOff_BW.62719.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleRevOff_BW.62720.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleRevOff_BW.62721.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartIdleRevOff_BW.62722.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartRevOff_BW.62712.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartRevOff_BW.62713.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartRevOff_BW.62735.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartRevOff_BW.62736.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartRevOff_BW.62737.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVStartRev_BW.62711.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-start] | Keywords: [keyword:sfx:engine, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSunroofClose_BW.62745.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSunVisorDown_BW.62743.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSunroofOpen_BW.62746.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVSunVisorUp_BW.62744.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-interior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle-interior] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVTrunkClose_BW.62760.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-exterior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: SUVTrunkClose_BW.62761.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:neutral] | Occasion: [occasion:vehicle-exterior] | Keywords: [keyword:sfx:mechanical, keyword:tech:vehicle] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TankHalfTrackStary_SFXB.433.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:combat-vehicular] | Keywords: [keyword:sfx:engine, keyword:vehicle:tank] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TankPassBy_SFXB.4333.wav | Genre: [genre:sound-design:sfx] | Mood: [mood:neutral] | Occasion: [occasion:combat-vehicular] | Keywords: [keyword:sfx:engine, keyword:vehicle:tank] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TruckChevy_S08TM.656.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:driving] | Occasion: [occasion:chase, occasion:overworld-travel] | Keywords: [keyword:vehicle:truck] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TruckChevy_S08TM.657.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:driving] | Occasion: [occasion:chase, occasion:overworld-travel] | Keywords: [keyword:vehicle:truck] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TruckChevy_S08TM.658.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:driving] | Occasion: [occasion:chase, occasion:overworld-travel] | Keywords: [keyword:vehicle:truck] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TruckChevy_S08TM.659.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:driving] | Occasion: [occasion:chase, occasion:overworld-travel] | Keywords: [keyword:vehicle:truck] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TruckChevy_S08TM.660.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:driving] | Occasion: [occasion:chase, occasion:overworld-travel] | Keywords: [keyword:vehicle:truck] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TruckChevy_S08TM.661.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:driving] | Occasion: [occasion:chase, occasion:overworld-travel] | Keywords: [keyword:vehicle:truck] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TruckChevy_S08TM.662.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:driving] | Occasion: [occasion:chase, occasion:overworld-travel] | Keywords: [keyword:vehicle:truck] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TruckChevy_S08TM.663.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:driving] | Occasion: [occasion:chase, occasion:overworld-travel] | Keywords: [keyword:vehicle:truck] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TruckChevy_S08TM.664.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:driving] | Occasion: [occasion:chase, occasion:overworld-travel] | Keywords: [keyword:vehicle:truck] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TruckChevy_S08TM.665.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:driving] | Occasion: [occasion:chase, occasion:overworld-travel] | Keywords: [keyword:vehicle:truck] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TruckDoorClose_BW.53613.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:percussive] | Occasion: [occasion:scene-transition] | Keywords: [keyword:sfx:door-close, keyword:vehicle:truck] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TruckDoorLock_BW.62469.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:percussive] | Occasion: [occasion:scene-transition] | Keywords: [keyword:sfx:lock, keyword:vehicle:truck] | Other: []
[2025-09-01][18:30:59][ligeia::virtual_folder_handler][INFO] UNASSIGNED: TruckDoorClose_BW.53614.wav | Genre: [genre:sound-design:vehicles] | Mood: [mood:percussive] | Occasion: [occasion:scene-transition] | Keywords: [keyword:sfx:door-close, keyword:vehicle:truck] | Other: []
